epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,539.959,0.63466,0.44388,0.89329,0.47837,0.49246,0.40475,0.22443,1.47595,1.74541,1.46378,0.00136664,0.00136664,0.00136664
366,541.402,0.63654,0.43358,0.89853,0.51625,0.50047,0.41982,0.24219,1.5106,1.72235,1.49713,0.00136581,0.00136581,0.00136581
367,542.865,0.61565,0.42468,0.8787,0.43999,0.43866,0.38965,0.22735,1.57003,1.77448,1.52943,0.00136499,0.00136499,0.00136499
368,544.341,0.58776,0.42426,0.88475,0.43948,0.40738,0.39477,0.23332,1.54969,1.85319,1.50449,0.00136416,0.00136416,0.00136416
369,545.816,0.57268,0.41839,0.88672,0.46494,0.43557,0.41677,0.24889,1.47995,1.8579,1.465,0.00136334,0.00136334,0.00136334
370,547.257,0.58501,0.41709,0.87475,0.46588,0.39665,0.39764,0.23708,1.50291,1.93898,1.45611,0.00136251,0.00136251,0.00136251
371,548.701,0.59501,0.43446,0.88821,0.55002,0.46328,0.45346,0.25332,1.39105,1.93077,1.40024,0.00136169,0.00136169,0.00136169
372,550.177,0.58685,0.43614,0.88357,0.5606,0.4182,0.46581,0.27102,1.39892,1.9322,1.38812,0.00136086,0.00136086,0.00136086
373,551.602,0.63067,0.44831,0.89138,0.50521,0.56182,0.46165,0.26837,1.46536,1.8517,1.47939,0.00136004,0.00136004,0.00136004
374,553.055,0.59484,0.42441,0.88734,0.64437,0.47049,0.44907,0.26218,1.48863,1.69494,1.52029,0.00135921,0.00135921,0.00135921
375,554.507,0.61671,0.44916,0.90285,0.58092,0.47049,0.44633,0.26762,1.44153,1.79886,1.45808,0.00135839,0.00135839,0.00135839
376,555.961,0.60804,0.43703,0.8935,0.57721,0.47254,0.45765,0.27887,1.39619,1.87382,1.42435,0.00135756,0.00135756,0.00135756
377,557.384,0.58477,0.40992,0.87645,0.56453,0.51508,0.46514,0.30048,1.3785,1.80353,1.40066,0.00135674,0.00135674,0.00135674
378,558.878,0.59222,0.42409,0.8821,0.62063,0.52328,0.51236,0.31742,1.46764,1.685,1.47741,0.00135591,0.00135591,0.00135591
379,560.342,0.55532,0.42709,0.88787,0.61025,0.53967,0.51358,0.30885,1.41241,1.56525,1.43259,0.00135509,0.00135509,0.00135509
380,561.798,0.59779,0.43836,0.88792,0.56987,0.45787,0.42964,0.26697,1.47426,1.7373,1.49203,0.00135426,0.00135426,0.00135426
381,563.285,0.60126,0.43299,0.88024,0.52172,0.53918,0.41586,0.25245,1.46183,1.67955,1.4874,0.00135344,0.00135344,0.00135344
382,564.739,0.55073,0.40144,0.87081,0.54698,0.52016,0.4615,0.26962,1.44062,1.68135,1.44429,0.00135261,0.00135261,0.00135261
383,566.229,0.59645,0.43528,0.89594,0.52846,0.50377,0.45604,0.27117,1.47697,1.70777,1.48633,0.00135179,0.00135179,0.00135179
384,567.687,0.58029,0.41452,0.87914,0.53744,0.51197,0.4443,0.25815,1.463,1.7215,1.48748,0.00135096,0.00135096,0.00135096
385,569.137,0.58512,0.4301,0.90894,0.58868,0.47967,0.43102,0.25944,1.42886,1.61822,1.46135,0.00135014,0.00135014,0.00135014
386,570.608,0.58909,0.41823,0.89667,0.64833,0.47557,0.49615,0.27167,1.42703,1.62375,1.45262,0.00134931,0.00134931,0.00134931
387,572.145,0.60488,0.41183,0.87966,0.59992,0.48857,0.50819,0.27728,1.43719,1.6736,1.44172,0.00134849,0.00134849,0.00134849
388,573.626,0.58533,0.39973,0.87238,0.54117,0.48426,0.47761,0.27175,1.48758,1.63113,1.48024,0.00134766,0.00134766,0.00134766
389,575.085,0.57153,0.41259,0.88066,0.53404,0.53656,0.44689,0.25524,1.49126,1.61031,1.52456,0.00134684,0.00134684,0.00134684
390,576.548,0.54373,0.39738,0.87241,0.63077,0.47557,0.45026,0.26114,1.49569,1.55794,1.52002,0.00134601,0.00134601,0.00134601
391,578.019,0.56707,0.40741,0.8742,0.68736,0.45918,0.47769,0.25096,1.49967,1.59931,1.50332,0.00134519,0.00134519,0.00134519
392,579.521,0.58768,0.41791,0.88847,0.59006,0.49197,0.44919,0.24406,1.52687,1.68992,1.52269,0.00134436,0.00134436,0.00134436
393,581.022,0.5909,0.41213,0.86946,0.77895,0.38328,0.42527,0.24139,1.49544,1.77439,1.49007,0.00134354,0.00134354,0.00134354
394,582.536,0.60108,0.43098,0.88791,0.72804,0.38738,0.41739,0.22996,1.49569,1.83838,1.49144,0.00134271,0.00134271,0.00134271
395,584.036,0.56942,0.41669,0.88196,0.72453,0.37508,0.41115,0.23275,1.49169,1.93534,1.48481,0.00134188,0.00134188,0.00134188
396,585.507,0.56183,0.41351,0.88866,0.75103,0.36279,0.41655,0.22292,1.48967,1.91817,1.50329,0.00134106,0.00134106,0.00134106
397,586.97,0.58896,0.42685,0.88369,0.84598,0.36562,0.43708,0.24236,1.46836,1.89211,1.48754,0.00134023,0.00134023,0.00134023
398,588.443,0.58189,0.42474,0.8899,0.71613,0.42058,0.45013,0.25145,1.44051,1.85961,1.49038,0.00133941,0.00133941,0.00133941
399,589.939,0.56057,0.40341,0.89168,0.86317,0.37508,0.46712,0.27091,1.4257,1.7667,1.4946,0.00133858,0.00133858,0.00133858
400,591.427,0.56547,0.39663,0.88188,0.68668,0.46572,0.49219,0.27013,1.44105,1.72792,1.517,0.00133776,0.00133776,0.00133776
401,592.909,0.59737,0.41976,0.89905,0.61086,0.45967,0.4756,0.26294,1.43448,1.66258,1.49012,0.00133693,0.00133693,0.00133693
402,594.35,0.58146,0.39777,0.89073,0.56776,0.47607,0.47176,0.28086,1.48434,1.76586,1.52017,0.00133611,0.00133611,0.00133611
403,595.846,0.54619,0.40073,0.876,0.70194,0.43055,0.46163,0.28287,1.55195,1.83701,1.57211,0.00133528,0.00133528,0.00133528
404,597.324,0.57033,0.41527,0.85909,0.67967,0.40969,0.43416,0.26826,1.5325,1.94568,1.59344,0.00133446,0.00133446,0.00133446
405,598.786,0.58966,0.40948,0.8808,0.52615,0.4616,0.43669,0.26174,1.52761,1.82922,1.59,0.00133363,0.00133363,0.00133363
406,600.266,0.58692,0.40726,0.87419,0.52258,0.48016,0.44407,0.26594,1.47963,1.70905,1.55391,0.00133281,0.00133281,0.00133281
407,601.727,0.57545,0.42233,0.88246,0.61995,0.49923,0.47843,0.2771,1.47015,1.6687,1.53666,0.00133198,0.00133198,0.00133198
408,603.243,0.57128,0.41827,0.89183,0.61679,0.50805,0.47504,0.27709,1.46936,1.73128,1.51709,0.00133116,0.00133116,0.00133116
409,604.736,0.54591,0.40166,0.8839,0.64626,0.47387,0.45594,0.27209,1.4976,1.72755,1.54352,0.00133033,0.00133033,0.00133033
410,606.205,0.56412,0.39677,0.89347,0.71487,0.47557,0.47489,0.2888,1.50341,1.73949,1.55478,0.00132951,0.00132951,0.00132951
411,607.655,0.58345,0.41749,0.88971,0.66674,0.45918,0.46058,0.27905,1.51346,1.73064,1.54031,0.00132868,0.00132868,0.00132868
412,609.121,0.5857,0.41913,0.87536,0.57915,0.50787,0.46528,0.25562,1.47901,1.60055,1.51914,0.00132786,0.00132786,0.00132786
413,610.582,0.55061,0.39887,0.8786,0.62008,0.54209,0.48338,0.2726,1.47734,1.58382,1.50075,0.00132703,0.00132703,0.00132703
414,612.086,0.59032,0.41756,0.89254,0.54501,0.51812,0.45201,0.25877,1.51693,1.6842,1.52226,0.00132621,0.00132621,0.00132621
415,613.575,0.56759,0.41344,0.88256,0.49901,0.52426,0.43475,0.24595,1.47754,1.72527,1.51038,0.00132538,0.00132538,0.00132538
416,615.093,0.58902,0.40421,0.88973,0.5173,0.49197,0.42189,0.24004,1.48528,1.82713,1.48961,0.00132456,0.00132456,0.00132456
417,616.551,0.57897,0.4118,0.87958,0.66798,0.40738,0.46064,0.25795,1.45447,1.76188,1.42631,0.00132373,0.00132373,0.00132373
418,618.079,0.5536,0.3974,0.88565,0.61256,0.44229,0.46234,0.27168,1.39249,1.75938,1.36436,0.00132291,0.00132291,0.00132291
419,619.564,0.54296,0.39488,0.88573,0.65152,0.39918,0.4483,0.2696,1.40954,1.78988,1.39875,0.00132208,0.00132208,0.00132208
420,621.047,0.58283,0.4218,0.88515,0.6363,0.41795,0.43598,0.24707,1.47236,1.87165,1.45782,0.00132126,0.00132126,0.00132126
421,622.548,0.53492,0.38495,0.86871,0.50141,0.40216,0.4029,0.23585,1.50948,1.95749,1.51244,0.00132043,0.00132043,0.00132043
422,624.021,0.58398,0.41439,0.89158,0.44744,0.4048,0.3835,0.2342,1.49649,1.99541,1.52228,0.00131961,0.00131961,0.00131961
423,625.493,0.58,0.41132,0.89011,0.4551,0.38071,0.35491,0.22358,1.50376,1.97076,1.56773,0.00131878,0.00131878,0.00131878
424,627.043,0.57545,0.39443,0.87781,0.46048,0.46828,0.3833,0.22122,1.49482,1.93931,1.557,0.00131796,0.00131796,0.00131796
425,628.508,0.57078,0.40233,0.88929,0.52106,0.45077,0.35927,0.23197,1.50567,1.92061,1.58398,0.00131713,0.00131713,0.00131713
426,629.979,0.58454,0.42354,0.8848,0.55293,0.42328,0.38779,0.23369,1.53097,1.8329,1.61384,0.0013163,0.0013163,0.0013163
427,631.437,0.56189,0.40379,0.88087,0.56991,0.45557,0.42085,0.24224,1.50336,1.84788,1.54568,0.00131548,0.00131548,0.00131548
428,632.931,0.55054,0.40837,0.87785,0.57144,0.40296,0.40702,0.24976,1.53233,1.857,1.54161,0.00131465,0.00131465,0.00131465
429,634.393,0.54468,0.39724,0.86715,0.65669,0.43047,0.44005,0.27369,1.49854,1.79352,1.53305,0.00131383,0.00131383,0.00131383
430,635.86,0.51627,0.38934,0.86842,0.56278,0.49557,0.45784,0.29715,1.45383,1.70733,1.48083,0.001313,0.001313,0.001313
431,637.351,0.56297,0.40502,0.88606,0.5726,0.50306,0.48356,0.29992,1.46233,1.69955,1.44066,0.00131218,0.00131218,0.00131218
432,638.832,0.56415,0.39321,0.87726,0.4988,0.49507,0.43023,0.27655,1.52658,1.82908,1.49751,0.00131135,0.00131135,0.00131135
433,640.274,0.54508,0.39153,0.87362,0.50513,0.45098,0.39393,0.24737,1.54573,1.88002,1.53835,0.00131053,0.00131053,0.00131053
434,641.752,0.52849,0.38357,0.86159,0.52649,0.43148,0.381,0.23677,1.57656,1.77581,1.56506,0.0013097,0.0013097,0.0013097
435,643.241,0.55335,0.38448,0.8632,0.41972,0.40479,0.35547,0.22575,1.53054,1.83794,1.47763,0.00130888,0.00130888,0.00130888
436,644.718,0.58768,0.40684,0.88427,0.5221,0.33918,0.36161,0.22991,1.54041,1.8164,1.49615,0.00130805,0.00130805,0.00130805
437,646.212,0.53408,0.39081,0.87568,0.46247,0.38738,0.35803,0.21723,1.61108,1.81405,1.56999,0.00130723,0.00130723,0.00130723
438,647.673,0.55576,0.39604,0.87856,0.49842,0.38297,0.32943,0.20345,1.60891,1.91047,1.59208,0.0013064,0.0013064,0.0013064
439,649.148,0.5448,0.3948,0.88015,0.53629,0.43918,0.36137,0.2232,1.57441,1.86142,1.55991,0.00130558,0.00130558,0.00130558
440,650.586,0.56556,0.40085,0.87285,0.66128,0.45508,0.4329,0.25921,1.5117,1.69056,1.52502,0.00130475,0.00130475,0.00130475
441,652.078,0.5422,0.38541,0.88031,0.58777,0.4852,0.44841,0.27771,1.49397,1.68277,1.51924,0.00130393,0.00130393,0.00130393
442,653.547,0.54802,0.39156,0.87079,0.6697,0.48671,0.47617,0.27783,1.49116,1.6597,1.52915,0.0013031,0.0013031,0.0013031
443,655.047,0.57442,0.39606,0.87672,0.6435,0.49607,0.47878,0.27325,1.52179,1.72581,1.54158,0.00130228,0.00130228,0.00130228
444,656.52,0.58928,0.40457,0.88782,0.62695,0.48165,0.44857,0.27601,1.44652,1.73952,1.46537,0.00130145,0.00130145,0.00130145
445,658.015,0.6103,0.4198,0.88664,0.52489,0.49197,0.45387,0.2761,1.42105,1.72142,1.45949,0.00130063,0.00130063,0.00130063
446,659.502,0.61139,0.42516,0.87452,0.51624,0.4475,0.4317,0.26815,1.42201,1.69587,1.43184,0.0012998,0.0012998,0.0012998
447,660.982,0.5474,0.38951,0.88499,0.60391,0.3741,0.43154,0.26645,1.42189,1.64935,1.4329,0.00129898,0.00129898,0.00129898
448,662.453,0.54534,0.40515,0.88177,0.59452,0.41098,0.43146,0.2746,1.43329,1.69434,1.44126,0.00129815,0.00129815,0.00129815
449,663.907,0.57531,0.40503,0.87841,0.56127,0.4438,0.43485,0.28789,1.37586,1.73747,1.36345,0.00129733,0.00129733,0.00129733
450,665.375,0.54548,0.38105,0.86561,0.62747,0.47967,0.46843,0.28082,1.411,1.73361,1.39219,0.0012965,0.0012965,0.0012965
451,666.871,0.58786,0.41844,0.87912,0.59692,0.50016,0.48963,0.29334,1.45065,1.77321,1.43644,0.00129568,0.00129568,0.00129568
452,668.329,0.55704,0.38043,0.88093,0.60334,0.44377,0.47521,0.28023,1.43049,1.71895,1.47075,0.00129485,0.00129485,0.00129485
453,669.833,0.57421,0.40758,0.87766,0.64943,0.44377,0.47487,0.27898,1.45498,1.75208,1.51542,0.00129403,0.00129403,0.00129403
454,671.296,0.56781,0.39603,0.87023,0.57596,0.43197,0.4125,0.25431,1.48402,1.70219,1.51685,0.0012932,0.0012932,0.0012932
455,672.774,0.56496,0.38504,0.87841,0.71481,0.36473,0.42746,0.2573,1.46426,1.71208,1.48129,0.00129238,0.00129238,0.00129238
456,674.252,0.54842,0.39424,0.86606,0.51833,0.43967,0.42844,0.26166,1.52771,1.71264,1.54934,0.00129155,0.00129155,0.00129155
457,675.753,0.56646,0.40388,0.8959,0.53873,0.44328,0.41712,0.23637,1.57848,1.837,1.57843,0.00129072,0.00129072,0.00129072
458,677.275,0.52415,0.39638,0.87389,0.50143,0.43918,0.41234,0.23756,1.58217,1.83395,1.64375,0.0012899,0.0012899,0.0012899
459,678.797,0.543,0.38871,0.87576,0.43105,0.44787,0.37739,0.22157,1.58858,1.88869,1.62703,0.00128907,0.00128907,0.00128907
460,680.285,0.55231,0.3989,0.87353,0.43691,0.51971,0.39259,0.21925,1.59601,1.84293,1.63998,0.00128825,0.00128825,0.00128825
461,681.8,0.54677,0.39834,0.86987,0.37879,0.48787,0.36129,0.21297,1.56039,1.82173,1.59287,0.00128742,0.00128742,0.00128742
462,683.307,0.55933,0.3974,0.87598,0.39322,0.45553,0.36133,0.20933,1.57364,1.82355,1.58231,0.0012866,0.0012866,0.0012866
463,684.83,0.55315,0.38369,0.87244,0.43784,0.4697,0.36934,0.20987,1.56216,1.83422,1.59347,0.00128577,0.00128577,0.00128577
464,686.298,0.57581,0.39107,0.87522,0.5064,0.40328,0.36269,0.20947,1.58246,1.83997,1.58503,0.00128495,0.00128495,0.00128495
465,687.789,0.52802,0.37924,0.86885,0.57887,0.40328,0.35777,0.21373,1.52338,1.83554,1.54792,0.00128412,0.00128412,0.00128412
466,689.258,0.57308,0.40418,0.87386,0.62409,0.42318,0.38258,0.23117,1.57093,1.84929,1.57502,0.0012833,0.0012833,0.0012833
467,690.714,0.59237,0.4181,0.89293,0.56923,0.40639,0.37471,0.22891,1.56491,1.90531,1.58204,0.00128247,0.00128247,0.00128247
468,692.211,0.59518,0.4313,0.8845,0.51081,0.45459,0.39246,0.24751,1.4997,1.90281,1.5497,0.00128165,0.00128165,0.00128165
469,693.704,0.56873,0.41067,0.88488,0.55937,0.4341,0.39707,0.24704,1.50295,1.93465,1.52883,0.00128082,0.00128082,0.00128082
470,695.229,0.54711,0.39718,0.8748,0.56064,0.4259,0.38195,0.23399,1.48954,1.93636,1.49946,0.00128,0.00128,0.00128
471,696.701,0.52543,0.39168,0.86962,0.61288,0.4259,0.38596,0.24123,1.49682,1.95107,1.50414,0.00127917,0.00127917,0.00127917
472,698.179,0.50858,0.37162,0.8615,0.58608,0.45459,0.37668,0.23426,1.48908,1.84932,1.50669,0.00127835,0.00127835,0.00127835
473,699.651,0.53445,0.38566,0.87367,0.58368,0.48839,0.4477,0.2626,1.50378,1.71144,1.57279,0.00127752,0.00127752,0.00127752
474,701.12,0.54723,0.39691,0.87691,0.56369,0.46242,0.42538,0.26747,1.4446,1.7553,1.50017,0.0012767,0.0012767,0.0012767
475,702.634,0.55812,0.39748,0.87276,0.63772,0.44588,0.46573,0.27228,1.43959,1.76786,1.50906,0.00127587,0.00127587,0.00127587
476,704.152,0.50991,0.37554,0.87436,0.61962,0.47019,0.44741,0.25896,1.44223,1.80305,1.49526,0.00127505,0.00127505,0.00127505
477,705.604,0.51083,0.39179,0.86682,0.53479,0.46377,0.38327,0.23021,1.48472,1.73317,1.53277,0.00127422,0.00127422,0.00127422
478,707.152,0.56146,0.40434,0.87105,0.50375,0.41753,0.35947,0.21174,1.49508,1.76871,1.53502,0.0012734,0.0012734,0.0012734
479,708.646,0.54384,0.39644,0.87055,0.48119,0.39967,0.33433,0.19689,1.49916,1.85411,1.50897,0.00127257,0.00127257,0.00127257
480,710.138,0.52843,0.38873,0.87156,0.54471,0.39918,0.33048,0.19994,1.48989,1.92117,1.53174,0.00127175,0.00127175,0.00127175
481,711.655,0.55328,0.40303,0.86921,0.50199,0.41918,0.36367,0.22516,1.49095,1.85213,1.56196,0.00127092,0.00127092,0.00127092
482,713.17,0.54565,0.3882,0.86914,0.53402,0.46877,0.41208,0.231,1.47018,1.74738,1.5732,0.0012701,0.0012701,0.0012701
483,714.642,0.54866,0.39467,0.86916,0.65213,0.50588,0.43625,0.23578,1.51316,1.67269,1.6037,0.00126927,0.00126927,0.00126927
484,716.123,0.54221,0.38334,0.87404,0.72114,0.49148,0.45409,0.24972,1.51786,1.63998,1.59754,0.00126845,0.00126845,0.00126845
485,717.585,0.56557,0.39386,0.87645,0.6035,0.50377,0.45469,0.27359,1.45845,1.62951,1.52199,0.00126762,0.00126762,0.00126762
486,719.075,0.56214,0.39636,0.87884,0.57518,0.53103,0.45076,0.25802,1.51057,1.64308,1.51271,0.00126679,0.00126679,0.00126679
487,720.59,0.55723,0.39027,0.86816,0.56978,0.53607,0.47021,0.26241,1.50318,1.59822,1.5241,0.00126597,0.00126597,0.00126597
488,722.083,0.59962,0.39921,0.88111,0.52086,0.56885,0.4722,0.28336,1.54426,1.50162,1.56751,0.00126514,0.00126514,0.00126514
489,723.593,0.53838,0.39004,0.8657,0.58201,0.48787,0.48085,0.28247,1.54239,1.53727,1.55046,0.00126432,0.00126432,0.00126432
490,725.08,0.52714,0.36885,0.86365,0.61689,0.47967,0.4795,0.2781,1.49946,1.60117,1.51472,0.00126349,0.00126349,0.00126349
491,726.549,0.55413,0.39392,0.88175,0.5924,0.50278,0.46286,0.27102,1.49392,1.62603,1.50236,0.00126267,0.00126267,0.00126267
492,728.031,0.51098,0.37475,0.87559,0.64771,0.48016,0.45796,0.27124,1.48852,1.59966,1.48601,0.00126184,0.00126184,0.00126184
493,729.477,0.52765,0.37842,0.87729,0.68113,0.50836,0.48522,0.26402,1.49599,1.56073,1.51027,0.00126102,0.00126102,0.00126102
494,730.955,0.53978,0.3922,0.86171,0.66843,0.48152,0.48154,0.26201,1.50322,1.60487,1.52946,0.00126019,0.00126019,0.00126019
495,732.432,0.51849,0.3684,0.86323,0.52909,0.41456,0.40687,0.24156,1.51954,1.60984,1.55306,0.00125937,0.00125937,0.00125937
496,733.919,0.51701,0.3765,0.85073,0.56611,0.40738,0.41088,0.24755,1.53138,1.69014,1.54757,0.00125854,0.00125854,0.00125854
497,735.364,0.52896,0.38404,0.87652,0.68585,0.43557,0.44471,0.26313,1.47157,1.64728,1.51025,0.00125772,0.00125772,0.00125772
498,736.864,0.52875,0.37527,0.87047,0.52301,0.45557,0.41076,0.24717,1.50554,1.66644,1.52059,0.00125689,0.00125689,0.00125689
499,738.494,0.52795,0.3805,0.87823,0.48328,0.47197,0.39424,0.25051,1.43943,1.63563,1.46734,0.00125607,0.00125607,0.00125607
500,739.959,0.54452,0.39056,0.88327,0.58611,0.45967,0.42392,0.26773,1.44726,1.60753,1.46977,0.00125524,0.00125524,0.00125524
501,741.394,0.52867,0.37356,0.8602,0.64678,0.42757,0.44148,0.26413,1.53089,1.64487,1.50882,0.00125442,0.00125442,0.00125442
502,742.881,0.52138,0.38377,0.87255,0.51023,0.46161,0.45723,0.2785,1.48809,1.67405,1.47197,0.00125359,0.00125359,0.00125359
503,744.228,0.51451,0.3738,0.87267,0.45731,0.53557,0.45407,0.25471,1.45134,1.66571,1.45923,0.00125277,0.00125277,0.00125277
504,745.594,0.50759,0.37841,0.86259,0.50805,0.4835,0.43445,0.26331,1.46192,1.76058,1.44665,0.00125194,0.00125194,0.00125194
505,747.018,0.50641,0.38088,0.87162,0.56081,0.45918,0.43964,0.26396,1.50877,1.72297,1.49824,0.00125112,0.00125112,0.00125112
506,748.373,0.50225,0.36759,0.86345,0.6298,0.43508,0.42668,0.25435,1.50969,1.67158,1.50505,0.00125029,0.00125029,0.00125029
507,749.696,0.56234,0.38845,0.86695,0.56291,0.53246,0.45982,0.25333,1.51759,1.65262,1.52065,0.00124947,0.00124947,0.00124947
508,751.047,0.52905,0.38727,0.85579,0.5263,0.52426,0.44261,0.26085,1.58465,1.61056,1.62885,0.00124864,0.00124864,0.00124864
509,752.396,0.53146,0.38721,0.87223,0.69678,0.45967,0.48244,0.27227,1.49077,1.56995,1.53384,0.00124782,0.00124782,0.00124782
510,753.724,0.49567,0.3596,0.87615,0.69087,0.42787,0.457,0.25209,1.52017,1.53142,1.58662,0.00124699,0.00124699,0.00124699
511,755.074,0.50245,0.36943,0.88653,0.68517,0.40163,0.40573,0.23912,1.51716,1.64905,1.57547,0.00124617,0.00124617,0.00124617
512,756.414,0.50236,0.37228,0.87299,0.65352,0.37918,0.37039,0.23173,1.50542,1.77457,1.54852,0.00124534,0.00124534,0.00124534
513,757.795,0.54067,0.37793,0.86986,0.52158,0.41148,0.37548,0.21882,1.53239,1.82736,1.57604,0.00124452,0.00124452,0.00124452
514,759.151,0.52241,0.38486,0.86355,0.52898,0.39967,0.38409,0.21933,1.52276,1.83304,1.54819,0.00124369,0.00124369,0.00124369
515,760.513,0.56662,0.39258,0.87086,0.54083,0.48016,0.39359,0.2272,1.50633,1.80335,1.50437,0.00124287,0.00124287,0.00124287
516,761.886,0.57003,0.3964,0.88516,0.64005,0.48377,0.43692,0.25738,1.46566,1.73381,1.49453,0.00124204,0.00124204,0.00124204
517,763.248,0.53448,0.38465,0.86559,0.79558,0.46328,0.46209,0.27749,1.47865,1.74785,1.52891,0.00124121,0.00124121,0.00124121
518,764.592,0.53021,0.39082,0.86715,0.72098,0.45918,0.47446,0.28996,1.43014,1.71455,1.49394,0.00124039,0.00124039,0.00124039
519,765.964,0.52152,0.37692,0.87081,0.73285,0.46738,0.48568,0.29057,1.45647,1.64003,1.52908,0.00123956,0.00123956,0.00123956
520,767.319,0.523,0.38091,0.86869,0.60544,0.47148,0.44399,0.26931,1.49397,1.67786,1.56035,0.00123874,0.00123874,0.00123874
521,768.657,0.52784,0.37113,0.86559,0.69383,0.38639,0.42252,0.24647,1.4598,1.78904,1.5378,0.00123791,0.00123791,0.00123791
522,770.031,0.51856,0.37721,0.86511,0.56378,0.41627,0.4121,0.23117,1.54179,1.89403,1.58395,0.00123709,0.00123709,0.00123709
523,771.371,0.53097,0.38663,0.87059,0.61892,0.35636,0.40822,0.22451,1.58409,1.86835,1.59946,0.00123626,0.00123626,0.00123626
524,772.739,0.52003,0.37731,0.86295,0.52128,0.46328,0.41387,0.24303,1.57706,1.88723,1.56118,0.00123544,0.00123544,0.00123544
525,774.084,0.51523,0.37256,0.87357,0.59818,0.43049,0.41493,0.2477,1.60813,1.88737,1.5714,0.00123461,0.00123461,0.00123461
526,775.435,0.5271,0.38129,0.86512,0.62396,0.44631,0.43521,0.25588,1.62631,1.84214,1.61795,0.00123379,0.00123379,0.00123379
527,776.814,0.50798,0.37643,0.85703,0.54324,0.43117,0.41575,0.25356,1.62402,1.85417,1.63624,0.00123296,0.00123296,0.00123296
528,778.131,0.53601,0.38348,0.88011,0.59247,0.43079,0.38895,0.24205,1.61258,1.88541,1.63375,0.00123214,0.00123214,0.00123214
529,779.441,0.53709,0.38077,0.8683,0.60381,0.43725,0.41786,0.24801,1.57923,1.79367,1.60317,0.00123131,0.00123131,0.00123131
530,780.765,0.51895,0.38555,0.86733,0.66418,0.42209,0.43577,0.26868,1.48312,1.77709,1.5083,0.00123049,0.00123049,0.00123049
531,782.137,0.52322,0.3834,0.86326,0.68857,0.40964,0.42077,0.26664,1.47544,1.91058,1.4989,0.00122966,0.00122966,0.00122966
532,783.459,0.49761,0.36753,0.87646,0.60366,0.42639,0.40453,0.26512,1.43507,1.96042,1.47999,0.00122884,0.00122884,0.00122884
533,784.81,0.52564,0.38729,0.88396,0.54888,0.43049,0.38805,0.25903,1.4638,1.96825,1.4854,0.00122801,0.00122801,0.00122801
534,786.143,0.5206,0.37557,0.86942,0.61492,0.37862,0.3987,0.2558,1.50842,1.88278,1.5498,0.00122719,0.00122719,0.00122719
535,787.454,0.48671,0.36996,0.85425,0.46913,0.46705,0.40882,0.25923,1.50603,1.81398,1.59188,0.00122636,0.00122636,0.00122636
536,788.846,0.54052,0.38021,0.87893,0.52879,0.41648,0.40911,0.25813,1.50449,1.87499,1.60701,0.00122554,0.00122554,0.00122554
537,790.157,0.53093,0.38139,0.85898,0.61315,0.46328,0.42747,0.26153,1.49496,1.83587,1.57793,0.00122471,0.00122471,0.00122471
538,791.483,0.504,0.37783,0.87731,0.60517,0.42427,0.42961,0.25094,1.54645,1.88093,1.61374,0.00122389,0.00122389,0.00122389
539,792.832,0.51419,0.37329,0.85428,0.49444,0.46377,0.43773,0.24282,1.52439,1.88271,1.56006,0.00122306,0.00122306,0.00122306
540,794.208,0.52871,0.3817,0.85578,0.48869,0.42377,0.41485,0.25242,1.47926,1.87769,1.52889,0.00122224,0.00122224,0.00122224
541,795.512,0.4904,0.36452,0.88522,0.60324,0.40722,0.43555,0.23614,1.50913,2.06874,1.54162,0.00122141,0.00122141,0.00122141
542,796.914,0.52465,0.36624,0.86952,0.69937,0.3382,0.38078,0.22192,1.53014,2.12746,1.56688,0.00122059,0.00122059,0.00122059
543,798.279,0.5207,0.38723,0.87501,0.5881,0.3578,0.36223,0.21474,1.49858,2.11588,1.51795,0.00121976,0.00121976,0.00121976
544,799.593,0.52318,0.37182,0.86974,0.53374,0.34279,0.37901,0.2312,1.47589,2.15269,1.4978,0.00121894,0.00121894,0.00121894
545,800.957,0.51205,0.37785,0.87303,0.56469,0.33049,0.38401,0.23472,1.43341,2.13735,1.48523,0.00121811,0.00121811,0.00121811
546,802.26,0.53114,0.37779,0.85981,0.48888,0.37459,0.38054,0.23642,1.41315,2.09295,1.48485,0.00121729,0.00121729,0.00121729
547,803.614,0.51933,0.36514,0.85788,0.55018,0.37442,0.38534,0.2487,1.37661,1.96996,1.46298,0.00121646,0.00121646,0.00121646
548,804.966,0.52282,0.37008,0.8709,0.56884,0.37098,0.41297,0.26321,1.36456,1.85815,1.43233,0.00121563,0.00121563,0.00121563
549,806.297,0.52269,0.37011,0.85678,0.59489,0.44409,0.44105,0.27943,1.41555,1.71413,1.46089,0.00121481,0.00121481,0.00121481
550,807.622,0.49145,0.364,0.86583,0.66257,0.43508,0.45645,0.28011,1.44672,1.58539,1.50358,0.00121398,0.00121398,0.00121398
551,808.996,0.51555,0.36231,0.86718,0.54524,0.48377,0.44853,0.26748,1.51366,1.55517,1.58249,0.00121316,0.00121316,0.00121316
